1
100 100
-21	67	91	-25	19	38	-54	-12	30	12	-76	-70	59	-23	-32	-53	-32	-5	75	-56	85	-59	-51	-19	-11	74	52	57	-99	-64	-38	-72	90	-4	82	-95	-92	-58	87	-82	86	88	21	2	64	-40	-26	55	61	72	-16	32	-73	95	-57	-81	-78	-77	47	1	87	-51	21	-49	-17	-47	53	-31	-63	-34	1	78	-35	-43	99	-87	72	-64	-21	46	78	36	-41	-25	58	-95	-81	-19	-50	12	24	-21	32	25	-67	10	0	-19	71	99
-38	-78	71	63	38	8	17	86	72	-57	-58	21	-37	-87	-72	43	51	52	-76	39	-100	52	-25	19	45	20	-64	-7	15	36	-15	-40	2	-44	96	-11	-58	-3	32	-95	76	18	71	54	-75	-16	-100	73	62	-97	-52	-31	-71	8	-26	-17	93	-45	-35	-35	-56	-4	-34	97	62	-87	-64	-34	-35	60	-99	82	29	42	-92	-76	-25	-86	-50	0	-44	-26	-20	80	49	-34	81	17	-9	18	-87	-85	29	82	44	-45	28	31	-12	76
5	-46	67	-77	92	-1	-57	45	-20	-2	-59	17	26	35	-96	-11	-1	-79	35	-73	-52	-64	-26	29	38	93	69	24	-77	-21	41	70	-50	100	27	-76	87	79	91	38	-90	10	73	46	12	79	-21	79	-20	2	-91	-65	87	49	5	-92	-83	41	-71	59	5	18	-8	-16	13	-70	54	-6	-11	-7	79	-33	2	-27	-61	-20	63	38	-59	48	11	-68	37	-31	-91	75	-32	69	70	-71	57	-100	37	79	59	44	-80	24	11	-43
25	55	82	27	9	44	-41	59	-71	-54	-1	-66	-86	-34	-88	-76	-45	-18	61	-27	-89	60	72	4	-39	-93	80	14	-54	-93	24	32	14	4	1	20	1	6	-16	-89	19	-49	74	-7	42	-16	2	-22	-38	39	-76	24	-89	46	69	46	59	24	29	77	26	-91	2	-82	-95	43	-19	54	100	-96	11	84	-9	77	-85	27	-30	-78	-64	-1	-87	-89	-41	36	-22	-8	76	-86	79	91	39	35	-69	-46	-57	45	15	78	68	91
-41	-80	-28	-87	62	-23	37	100	-36	37	-17	-76	15	25	4	-62	-46	14	-70	68	-40	70	65	-91	3	24	16	37	-83	-14	-43	85	-93	-76	-14	-50	9	-59	99	84	88	-11	73	-67	-54	-1	9	77	-22	41	52	-65	81	-88	3	20	-28	-30	62	74	-3	-25	1	-75	-42	-90	-64	73	-12	99	-60	70	29	62	-91	-44	91	-21	74	-54	-57	-68	-21	-49	91	-87	-31	10	-9	15	-74	-70	96	70	30	75	55	84	-38	51
71	41	-44	41	-97	56	84	-92	-5	-58	0	-47	60	27	92	-17	-52	82	99	80	5	41	-94	-57	-50	-45	27	-32	34	-26	-78	48	30	-77	71	-76	-13	39	-67	8	40	-53	83	78	90	78	33	92	66	-94	-31	-92	42	-78	-45	87	-30	-75	-20	52	37	-21	75	-52	53	-88	-29	18	47	-99	-7	27	25	78	75	-76	66	11	28	49	85	-77	30	-36	-61	-100	-77	-46	-40	47	3	64	43	-58	39	-85	37	-93	-9	62
29	82	45	-98	83	-76	-75	94	83	62	-47	90	42	-4	-31	-27	-84	67	87	-67	-88	-55	41	-11	85	78	67	59	41	-14	15	36	49	-33	-91	26	31	75	-7	6	10	52	68	-42	92	-53	67	89	77	-75	41	73	52	-47	93	-25	3	8	-19	4	-63	64	-50	-100	36	41	-94	3	78	-38	30	29	-70	33	8	52	-81	-56	-14	74	38	-67	-48	11	44	42	10	-31	-100	45	84	10	-96	-67	81	-96	-12	88	37	-8
-23	94	38	-34	-32	76	0	-49	90	-78	-54	-96	-24	75	-81	15	-83	-84	-20	-40	-29	-83	64	-53	-31	-71	-88	49	82	-65	-70	86	82	-49	21	-47	94	78	60	8	-62	-89	90	-87	28	34	83	-22	-45	50	87	-4	59	96	11	33	-20	-15	-68	44	79	91	92	81	30	9	-74	74	25	71	-23	-41	69	-19	27	5	89	-80	-73	-74	72	29	-97	-4	-73	-95	-37	-46	24	81	-75	48	11	-15	-42	-65	89	74	-22	-53
-92	0	-19	27	97	-50	-96	97	58	-30	-49	40	29	87	-35	-76	17	-76	-91	40	4	61	100	-11	-28	-52	80	-72	52	-77	-73	-5	-57	-86	-85	-42	-23	28	63	-65	-50	22	59	-32	-10	59	22	-53	-74	17	73	-40	16	2	-79	28	48	48	-92	-32	-3	80	7	43	-66	90	-18	54	-22	95	-32	-76	-86	-24	-36	27	-28	15	-92	26	7	-28	-51	-74	-17	74	50	53	-5	4	2	-91	-2	-2	-79	-26	94	19	-76	10
-22	37	-51	65	74	-91	11	8	-46	-99	-16	-36	60	38	49	35	60	-99	-59	-61	-9	-88	-35	-53	-46	83	-77	-61	-40	33	-82	39	-57	-6	16	-44	80	6	-41	40	-9	41	56	-97	65	-68	-67	-96	-14	53	-14	-65	47	-80	61	96	28	-29	98	-73	-68	-24	-62	55	78	93	0	96	36	-82	20	83	-16	-60	-26	-68	-17	-2	64	-33	-66	83	-11	-36	7	-48	-35	73	30	-11	57	-26	-49	-41	-51	-37	98	-76	-3	-33
-77	-8	24	26	59	-72	71	-21	-52	90	-33	39	88	24	29	93	20	53	-96	11	7	-91	52	-49	-80	19	-85	-18	20	22	55	69	90	-42	-29	8	7	11	84	33	94	-14	90	-60	81	100	15	55	-89	17	-16	-47	-14	56	63	0	-55	-23	-84	-29	-28	77	-24	54	34	-28	-28	3	-90	-56	-74	51	94	95	82	39	-2	-3	71	54	35	-14	-73	77	-76	36	75	59	-70	-65	-28	-69	94	68	12	-72	58	82	83	-24
-84	-81	38	68	-72	49	-91	19	38	52	-19	-52	88	73	33	6	-14	-61	4	-21	3	-20	62	35	-43	-79	77	31	-71	44	-81	59	40	-11	-63	-67	95	75	49	70	72	21	-79	63	-98	-57	-49	17	-56	-62	29	92	-75	-4	77	-73	58	47	42	63	-7	88	36	-93	-4	-53	-24	48	-28	23	2	74	-74	18	72	-82	43	37	56	12	-82	-31	27	-24	-98	-59	64	-63	40	48	-26	-58	-29	50	-29	16	0	-46	28	12
86	63	58	-96	-72	43	-79	88	95	12	-91	-90	80	-99	61	-70	36	30	89	-11	24	74	64	28	-69	32	-56	25	-73	68	45	72	-42	81	-13	-69	30	-56	-2	-21	97	-99	3	-87	94	-52	-81	92	62	83	-59	3	-93	-18	3	14	-48	-56	42	83	-36	-35	-83	19	-21	-89	-56	-78	-23	65	88	-99	-9	41	32	-81	-42	-14	-25	2	-96	-18	-65	-65	96	-29	97	16	83	87	-38	-21	-2	-3	-62	60	35	4	-83	97
-23	-83	-71	-64	89	29	-80	-88	36	41	-92	-11	23	17	12	-26	23	62	-83	85	87	-75	80	-15	0	-70	-13	-19	-81	-13	28	-42	-34	-54	14	53	31	43	82	-67	45	-59	89	99	24	57	-67	-11	-39	-39	95	5	69	89	49	-41	14	37	-18	-70	42	-98	-89	18	-89	-80	78	16	62	96	-68	64	45	37	-73	-18	-11	-15	3	-81	29	80	6	26	68	-23	-84	-88	-83	-82	-15	-27	73	-24	-82	60	65	-27	-75	92
-40	-79	-92	-40	-81	-57	-97	-75	-13	0	-15	-12	79	15	-59	-40	95	23	87	47	32	22	-72	28	42	-70	-81	21	-24	-9	-93	-12	-77	-54	-3	-74	-29	-71	-75	11	56	-4	-57	31	38	-80	-90	55	26	-44	-26	-47	-59	60	-87	99	-49	-89	-19	-34	98	-14	42	-25	89	-38	96	35	-55	8	-85	10	-79	42	55	100	-21	10	31	70	-70	27	-43	72	91	-57	-85	18	96	5	12	29	-56	-26	98	-12	35	14	-76	37
75	-98	-69	21	-77	-36	78	-100	65	92	70	75	-98	-72	41	17	-88	-23	-26	-71	-89	49	-2	20	-62	-51	-6	52	99	-94	6	1	22	92	-69	53	-86	4	79	-84	7	-99	-30	81	-15	-34	11	-63	79	34	62	49	-79	-3	44	33	29	-20	9	-74	80	62	-11	-27	-17	67	52	-11	61	-22	-69	-4	-80	-15	24	-17	44	-86	-78	-48	98	-49	62	-35	27	-11	-17	-43	-75	-48	89	-5	-74	89	10	-56	77	-29	-65	-61
74	41	17	85	-81	100	75	-78	-48	-96	-29	-7	-35	76	85	-13	-9	-10	-60	68	60	-29	-55	-3	20	-60	-97	-20	41	85	3	8	-89	80	51	36	69	-32	-75	-4	77	80	-1	-49	67	18	97	55	-73	82	56	0	33	-53	-11	-89	63	78	-1	27	78	95	42	52	-82	100	-13	47	23	2	40	68	-4	-9	3	4	-69	-98	65	-35	-76	30	-25	-38	-11	-79	42	-82	-9	-60	36	-52	44	57	75	-61	-31	6	12	-80
25	54	-87	54	-1	96	96	2	-37	-29	-85	8	-95	62	-77	17	-45	37	86	-29	-67	-25	80	80	-32	-89	-50	-39	-71	-58	-5	67	-37	85	-22	43	7	-17	-62	6	7	-57	31	21	-81	-15	-8	-98	80	18	-51	-20	51	87	-63	-60	95	82	-80	-76	37	7	57	-64	27	65	70	97	89	54	1	-15	80	-7	63	-3	57	-63	-47	38	-21	-85	46	62	-7	-83	-38	-20	-10	84	-66	48	75	-65	57	-85	-93	-73	-87	25
50	-89	-29	43	-45	-14	-42	33	-56	95	-21	91	-86	-5	4	-63	-86	-62	32	5	18	-15	-22	93	-19	76	49	-90	-24	23	47	-37	36	57	35	35	-1	-2	-63	93	89	19	20	-24	27	82	39	99	24	35	-41	-19	64	72	9	-3	38	-82	46	87	-1	-40	23	15	9	52	19	69	-83	19	40	54	61	9	96	-50	-63	-71	30	34	20	-32	-92	19	98	-56	-23	-15	60	-14	26	67	77	96	-11	-17	-84	12	95	74
-76	-90	48	-20	-41	-64	-27	-83	-55	-58	1	85	70	72	97	67	-85	-16	-85	29	-87	-36	29	94	78	-33	-24	-65	4	85	76	78	-42	-38	35	-80	-64	-82	-51	2	73	-33	-48	29	-61	-68	54	94	23	26	30	-5	60	64	-30	98	-91	-91	-12	64	-93	-15	-75	-60	47	32	38	-21	-34	56	74	-11	90	-27	50	90	68	25	77	-8	37	-78	-23	-2	-2	95	-32	12	21	94	-52	-14	-58	-44	-100	-97	12	94	-42	82
-68	-22	49	11	73	72	3	-62	-69	-79	53	-15	-64	46	-16	76	-86	57	44	-49	-13	-41	-35	3	-54	5	-85	-99	-75	28	92	-84	79	-25	34	21	-89	74	53	18	-55	8	29	48	-5	6	78	75	-86	-70	-24	-98	36	-89	41	-35	-64	-10	-95	20	58	24	2	-12	36	5	-40	-44	31	-94	-72	18	39	-65	91	23	-56	-54	-46	-65	-18	-61	32	-2	78	-48	53	25	70	66	-14	-91	28	-73	3	48	4	-75	-10	57
-10	-4	62	40	4	13	1	-36	-26	-17	-75	10	57	72	-58	-69	66	-79	97	59	-40	25	-44	24	28	-62	-3	-50	-15	13	-76	-24	-1	-6	-34	-23	69	13	10	53	64	8	-29	35	44	7	-51	-30	20	-6	-81	-88	-68	95	15	-13	64	-89	-80	-91	-7	51	-77	-51	-78	32	-82	5	-68	-60	-68	96	67	-78	-92	15	1	61	84	70	68	-66	-75	56	76	-60	7	-60	-78	39	-61	23	23	-20	-28	-92	-65	-93	-27	37
-27	-59	-50	29	8	-92	25	-4	-44	67	4	-89	34	-49	89	6	64	66	93	16	94	-71	-77	-73	-35	79	-28	-34	88	-61	-48	74	-74	3	87	-97	49	-75	-9	-11	-22	-57	-93	-37	46	54	31	-31	-75	-23	15	19	-15	18	13	-15	44	73	65	-81	-17	-10	-23	17	81	-23	84	-86	-100	34	32	19	-17	-84	-48	-50	24	-63	82	-74	-20	0	66	-79	-55	-84	-8	-26	71	-23	-17	-61	-54	50	-43	-78	8	54	-37	-5
9	3	-50	86	-31	56	-5	-94	-99	-84	-56	-16	-99	-28	-17	62	21	-89	-83	89	51	-75	59	15	-95	-67	68	-6	21	-47	-38	-59	95	-15	-30	-10	-75	53	-18	25	-62	65	-32	-100	-74	-9	-99	74	24	-85	-89	89	41	-19	26	0	-80	-56	-20	-77	-81	-41	77	-95	-7	-2	68	-29	-44	-22	-8	44	-45	-30	72	-86	-5	48	-92	-78	-5	32	-83	93	77	30	55	-7	-57	-19	-29	63	-69	-94	59	-15	-22	-61	3	-16
-70	77	18	47	-38	-81	61	-87	-43	54	-31	-42	-30	-20	-91	-98	-89	62	36	52	42	-20	70	79	-49	-42	6	-100	13	9	80	-62	58	89	-68	-22	-6	25	-76	-37	96	-29	-41	-36	-9	-87	-89	18	-90	-95	33	64	-9	-7	-25	-55	-83	33	-7	-84	-79	73	18	-82	-29	-70	33	48	98	-52	-4	95	37	29	45	61	30	99	-80	-84	-68	-8	92	26	6	-58	68	0	45	-36	3	-59	59	37	-5	-94	-1	99	-85	48
92	-95	92	-15	91	-46	47	27	37	73	-73	94	66	-94	-45	5	67	-76	95	-100	-71	-15	12	85	-21	-85	11	-38	1	-13	55	81	-42	78	14	-95	-13	-44	21	14	-8	-25	-58	17	-30	-32	-78	-41	-91	-30	-31	45	-90	-13	62	15	-22	20	99	18	87	-83	62	-61	23	-42	45	31	62	-33	-29	-50	-18	61	8	-99	12	42	44	69	7	59	-18	8	-22	63	-27	-45	-36	86	83	-76	-91	-32	92	-18	84	77	62	-48
79	92	-42	-24	16	94	-44	10	48	-55	-39	-70	60	-21	57	46	29	-95	54	58	54	44	49	-61	-34	10	-78	-83	74	-24	90	-25	79	18	37	-15	-80	20	96	56	-22	-88	-60	15	12	-27	-93	-37	64	55	-63	-20	-58	-99	76	-86	-77	47	-45	18	3	49	11	4	-54	80	21	50	-97	9	71	9	-55	65	62	24	68	-86	37	42	100	-45	-17	-42	100	71	-86	54	74	7	53	-14	64	8	-87	10	64	50	2	78
-79	-61	69	-25	-84	-56	-83	78	20	-40	-87	79	64	-3	-74	-83	-26	-46	-33	46	10	8	-18	-51	-58	-51	22	-96	98	63	20	47	-76	48	-73	-96	-30	-84	36	69	-49	46	-48	100	-84	-2	64	-71	67	-52	46	69	-3	15	-89	85	34	-6	28	-80	-67	29	67	8	-72	82	40	-66	7	7	-3	-50	-16	-19	16	18	52	-78	20	-100	39	-26	-53	-40	32	-14	-89	-53	-69	44	-45	82	-17	-100	93	-58	62	-50	-84	-14
69	33	79	83	10	-56	6	-9	-33	88	46	-25	6	-44	46	-48	-12	92	68	47	-10	-51	-41	60	68	60	1	-83	-41	-26	29	-37	-3	-82	57	62	-27	-40	61	-63	51	10	-45	-87	7	32	-100	89	-18	96	-80	71	-44	-5	-37	67	-13	-59	13	18	-30	-32	-72	70	80	-76	-11	21	-74	21	86	-74	-79	-83	65	34	-56	-63	95	-1	58	25	42	87	-19	30	-20	-24	-96	-38	33	-89	63	24	-27	-45	98	87	-94	-13
-68	-28	60	30	51	73	-21	-55	72	-40	37	10	48	33	-94	-91	89	-50	29	-64	-46	31	-11	10	-53	82	59	-30	1	56	-8	-24	-14	-95	-86	-44	79	-10	-75	60	78	-96	59	-23	64	86	51	-99	-1	56	-19	-47	-54	35	-86	-46	27	68	-24	4	13	3	-25	12	65	16	-57	-11	-70	-47	63	-59	27	-52	39	49	58	-52	48	4	75	98	83	94	51	-63	-8	-80	0	35	-16	72	-69	-15	-2	-15	-66	50	-73	65
84	32	39	22	96	38	-67	-78	7	100	-32	-9	76	51	78	-32	99	74	-97	13	25	-81	49	22	61	-66	70	-41	-99	-6	71	66	43	73	37	94	45	22	-74	99	-67	11	-3	-15	-3	-34	41	25	9	68	-83	-23	67	73	-78	48	-40	39	35	-32	61	-33	-32	-52	89	-11	72	-63	-13	58	41	-98	23	-59	-56	41	98	55	29	-76	95	-52	-79	-7	-49	-94	-41	24	-25	-80	-73	25	61	-85	-18	72	15	83	92	-74
14	48	38	27	-33	-43	6	-73	-65	-6	27	-90	-44	53	93	1	88	-88	42	-5	39	-82	87	-29	-28	-59	59	27	-20	14	73	-32	29	94	42	-51	-58	-67	46	6	17	31	33	79	-48	52	31	100	99	-77	-27	29	10	53	82	12	2	67	63	53	98	-15	-78	93	45	94	-85	22	49	7	-95	81	-30	-7	-19	-86	28	47	-16	-88	-65	21	15	33	92	47	-81	-4	-77	93	2	-6	-22	20	93	85	-8	-34	87	-12
79	49	-91	72	-60	88	-16	-33	37	29	-90	11	3	-24	-77	-8	-85	63	71	69	0	94	2	92	-86	-51	-65	87	-49	31	-64	77	49	-56	23	3	-34	-61	41	53	-76	79	-20	74	-64	-2	-91	-17	-51	-1	-19	64	34	-56	-31	-83	-28	85	10	-56	-56	7	61	-17	96	-80	10	43	-35	83	7	35	75	73	99	-55	-9	38	-16	87	-51	0	-100	83	30	-95	-94	97	-57	74	-53	-1	8	49	72	20	10	54	-77	-48
87	99	-59	-11	-77	90	-28	44	82	33	-83	-18	13	-3	-80	94	41	49	23	23	-81	86	-96	65	52	-7	-24	-35	92	-58	81	-93	63	8	-81	-38	-71	-56	14	-27	55	39	1	-59	8	-97	61	-99	-37	84	99	-69	-70	19	53	-89	44	36	-37	-85	-67	53	17	58	94	-76	-67	67	-91	-57	18	-27	-30	-86	95	-53	94	-15	-45	-97	86	44	43	-15	-49	64	52	77	-2	100	49	76	-45	-44	-32	10	69	12	35	-98
-39	-55	77	38	85	27	55	-96	-3	-91	51	-12	52	65	-11	88	39	54	-35	95	-31	-67	6	-20	-17	29	-49	94	-87	39	-99	-93	-10	4	24	86	-84	23	-94	-3	7	-48	74	69	55	31	76	-20	63	-49	87	-96	78	-54	-14	-37	-82	64	42	94	54	88	7	34	48	-18	-93	-99	86	-59	22	14	-4	-56	-67	-98	-14	78	88	44	-23	-13	14	-59	88	4	46	51	-20	-13	20	-67	65	-78	-99	15	-63	81	-53	-68
-28	-74	-42	47	17	4	-86	-31	96	69	-10	-28	62	3	-86	-84	-65	-31	55	63	93	75	-23	-59	-67	-34	-87	-75	20	-92	-2	-80	-83	54	50	84	46	-47	-72	-34	-81	-11	59	-34	-42	-27	-58	83	-20	-37	21	-22	60	-36	-51	67	-55	81	-4	100	2	10	-2	70	-5	-41	-32	-86	93	94	-27	-10	-57	-7	-11	14	93	-29	14	7	-97	71	34	-13	-72	15	57	83	-38	-50	42	-71	52	-16	14	-70	84	-68	85	52
-79	87	68	-87	16	97	-2	-55	100	72	-72	37	97	-32	-23	24	-80	-15	79	55	5	100	-85	84	-1	-74	92	93	8	-69	38	-28	65	30	91	-64	-98	-91	-52	43	-7	20	44	-66	-62	77	97	-68	12	95	-54	-69	88	92	38	-36	72	71	48	-6	85	40	-98	62	-14	-37	27	27	-80	82	50	89	29	39	26	89	48	29	-83	-89	68	-85	18	33	-41	29	36	65	90	-27	11	45	18	-86	89	-69	50	69	7	-23
-46	-34	-35	-89	-4	21	88	-9	-6	-41	-96	-57	77	61	-100	85	11	-60	-19	28	98	-61	47	81	28	-32	-73	55	71	49	-100	61	31	-12	-4	7	28	63	-49	94	-7	-87	-3	-25	50	66	26	-20	81	-77	-17	-14	-74	60	-98	-100	-85	-2	45	-22	82	100	-65	-73	7	58	-4	-77	-7	94	-36	5	-37	12	-50	40	-19	-6	33	30	-28	27	-92	-3	70	-67	93	-80	15	-12	30	68	-28	-8	91	96	23	-24	81	-72
-33	-82	17	-9	-81	-51	18	92	-86	-43	37	0	58	-8	96	-77	-67	-75	-94	10	16	-29	60	-58	83	-70	89	-22	-6	-82	49	94	44	70	56	-13	-3	-34	39	55	86	-97	62	28	-72	85	2	-61	92	20	66	44	-48	-62	-47	-10	-5	81	16	-59	-41	0	4	-78	-34	-82	30	-40	-62	98	99	49	21	-89	-30	-10	83	-60	-17	-90	-10	13	74	25	-77	-35	-88	50	-37	74	-85	99	40	14	42	-95	20	67	-51	-76
1	82	-95	81	26	-46	50	93	37	-40	-15	70	44	-49	83	-23	68	60	2	11	-31	-27	80	-19	-1	-56	62	-18	43	-89	53	-83	40	85	62	47	49	20	18	46	72	15	-56	-38	-56	29	68	-46	-19	82	16	-58	66	90	41	52	34	78	99	-70	27	43	-96	24	-11	27	-67	24	0	-30	-33	-66	-18	-51	-52	-56	-50	-5	-84	87	-61	57	-2	10	61	50	-96	59	41	27	64	-18	-83	74	74	-28	-99	97	-28	48
-87	2	-29	95	-20	-91	100	50	93	67	-60	-59	-69	61	26	-76	-49	90	-92	15	-37	-13	-5	27	19	-82	65	2	-69	-54	45	-27	-60	-68	92	74	45	63	-99	57	53	28	100	-35	-36	9	79	-54	-89	-44	-33	56	82	-49	-85	-95	72	67	-60	48	66	-42	80	-63	89	-20	-11	59	4	-11	100	-82	95	-38	-2	-97	-88	-92	-48	-90	-5	-84	100	-13	25	83	-74	-65	-17	-51	3	-92	-98	70	75	-56	-16	26	59	-8
91	9	-22	-19	74	-82	85	57	61	27	-26	94	80	-23	30	-76	40	-29	20	4	3	66	-85	-65	19	-38	8	-76	-91	3	-44	24	-26	-78	-46	-19	-7	-13	-73	71	47	100	-30	-78	82	-65	-41	-13	48	-72	59	51	70	67	-3	55	2	-45	-85	13	-65	-33	86	7	40	92	-12	0	79	99	-25	-60	22	-37	-4	-80	63	-21	79	65	54	-79	-17	-10	-38	-54	11	30	-50	91	-84	15	-75	51	5	57	-5	39	-2	-52
-87	-46	-4	-83	4	-47	50	67	18	95	-8	-88	-57	7	-36	-96	-12	-37	9	-91	-31	84	-80	14	66	-68	-10	2	42	48	-98	64	-86	-6	-51	-2	-74	-41	-31	-21	53	79	46	-31	-21	-24	11	100	-13	1	71	-23	-28	-89	-59	-7	-76	-34	-88	-97	-84	-71	22	-29	-56	69	22	71	-53	-77	-4	-41	-95	-52	-16	4	-96	15	-1	-64	-21	61	2	32	82	-22	58	36	-76	-95	-24	89	40	38	79	-12	-54	24	90	-64
-90	-42	46	-16	51	10	19	-51	-53	-43	59	-94	26	-28	-40	44	47	-62	-60	99	-36	22	-12	85	-99	75	15	-94	-19	2	-46	-89	-17	97	-50	35	69	-35	-24	90	-62	25	24	-61	94	-67	48	-11	86	48	-99	63	-37	95	23	7	-52	18	43	-44	90	75	59	-78	-44	-71	62	-89	76	66	-63	-92	93	-79	89	92	76	65	-57	-16	-4	-62	21	-73	-8	-84	62	52	77	82	88	91	98	-76	-8	-13	-82	92	-81	54
